order_id,order_date,region,category,sub_category,segment,channel,customer_tier,quantity,unit_price,revenue,cost,profit,returned
ORD-10853,2024-04-07,South,Electronics,Phones,Consumer,Online,Returning,8,460.7,3685.62,2359.43,1326.19,0
ORD-10868,2024-04-07,West,Electronics,Accessories,Corporate,Online,Loyal,3,613.36,1840.09,1119.35,720.74,0
ORD-11123,2024-04-07,South,Office Supplies,Pens,Home Office,Retail,Returning,4,8.51,34.04,23.21,10.83,0
ORD-11161,2024-04-07,Midwest,Electronics,Phones,Corporate,Partner,Returning,5,591.74,2958.68,1792.6,1166.08,0
ORD-11355,2024-04-07,South,Apparel,Women,Corporate,Partner,Returning,4,58.48,233.93,124.08,109.85,0
ORD-11638,2024-04-07,West,Office Supplies,Binders,Consumer,Online,New,2,27.35,54.71,26.26,28.45,0
ORD-10841,2024-04-08,South,Furniture,Desks,Corporate,Online,Returning,4,211.14,844.56,496.9,347.66,0
ORD-12264,2024-04-08,Northeast,Furniture,Storage,Corporate,Online,Returning,6,68.24,409.42,197.29,212.13,0
ORD-12431,2024-04-08,South,Electronics,Laptops,Corporate,Partner,Loyal,8,678.06,5424.52,3552.15,1872.37,0
ORD-10091,2024-04-09,Midwest,Office Supplies,Binders,Consumer,Online,New,3,9.55,28.66,17.15,11.51,0
ORD-11114,2024-04-09,Midwest,Office Supplies,Binders,Consumer,Retail,Returning,3,26.87,80.61,39.28,41.33,0
ORD-11118,2024-04-09,Northeast,Furniture,Chairs,Consumer,Retail,Loyal,5,476.95,2384.74,1760.39,624.35,0
ORD-11271,2024-04-09,South,Office Supplies,Binders,Home Office,Online,Returning,8,8.82,70.52,36.35,34.17,0
ORD-12090,2024-04-09,Midwest,Furniture,Storage,Corporate,Retail,Loyal,3,257.86,773.58,348.68,424.9,1
ORD-12272,2024-04-09,South,Apparel,Women,Home Office,Online,Returning,3,107.93,323.78,220.03,103.75,0
ORD-10614,2024-04-10,Northeast,Electronics,Laptops,Corporate,Partner,New,7,637.15,4460.02,2641.06,1818.96,0
ORD-11736,2024-04-10,Midwest,Apparel,Kids,Corporate,Retail,Loyal,7,107.74,754.21,526.16,228.05,1
ORD-11779,2024-04-10,South,Electronics,Phones,Corporate,Partner,Returning,7,193.89,1357.24,801.96,555.28,0
ORD-12245,2024-04-10,Midwest,Apparel,Kids,Consumer,Online,New,6,116.85,701.1,458.43,242.67,0
ORD-12280,2024-04-10,Northeast,Apparel,Women,Consumer,Online,New,5,17.22,86.1,54.97,31.13,0
ORD-10699,2024-04-11,Northeast,Office Supplies,Binders,Corporate,Retail,Returning,4,35.67,142.66,96.17,46.49,0
ORD-10780,2024-04-11,Midwest,Electronics,Accessories,Consumer,Online,Returning,4,662.19,2648.77,1693.38,955.39,0
ORD-10786,2024-04-11,West,Furniture,Storage,Home Office,Online,Loyal,6,168.59,1011.53,466.14,545.39,1
ORD-10809,2024-04-11,Northeast,Apparel,Men,Consumer,Retail,New,8,63.62,508.92,246.76,262.16,0
ORD-11522,2024-04-11,Northeast,Apparel,Men,Corporate,Retail,Returning,2,90.12,180.24,102.15,78.09,0
ORD-11568,2024-04-11,Midwest,Apparel,Men,Consumer,Online,Loyal,5,45.09,225.47,142.65,82.82,0
ORD-10552,2024-04-12,South,Furniture,Chairs,Consumer,Online,Returning,8,232.13,1857.04,1178.91,678.13,0
ORD-11560,2024-04-12,Northeast,Furniture,Storage,Consumer,Online,New,1,209.28,209.28,138.02,71.26,0
ORD-11764,2024-04-12,Northeast,Electronics,Phones,Consumer,Online,New,4,134.09,536.37,392.71,143.66,0
ORD-10022,2024-04-14,West,Office Supplies,Pens,Consumer,Partner,New,7,15.34,107.39,79.89,27.5,0
ORD-10585,2024-04-14,West,Electronics,Phones,Corporate,Online,Returning,1,507.12,507.12,231.81,275.31,0
ORD-10663,2024-04-14,West,Electronics,Laptops,Home Office,Partner,New,6,375.9,2255.42,1326.45,928.97,0
ORD-10978,2024-04-14,Northeast,Electronics,Accessories,Home Office,Partner,New,2,150.6,301.2,185.91,115.29,0
ORD-11006,2024-04-14,Midwest,Apparel,Kids,Consumer,Retail,Returning,4,34.22,136.89,88.19,48.7,0
ORD-11162,2024-04-14,Northeast,Apparel,Women,Consumer,Retail,Returning,2,51.76,103.52,61.0,42.52,0
ORD-11337,2024-04-14,Midwest,Office Supplies,Paper,Corporate,Online,Returning,3,14.47,43.41,22.99,20.42,0
ORD-11546,2024-04-14,Northeast,Electronics,Accessories,Consumer,Partner,Loyal,2,452.49,904.99,519.81,385.18,0
ORD-12259,2024-04-15,South,Office Supplies,Pens,Corporate,Partner,New,5,16.0,80.02,42.28,37.74,0
ORD-12270,2024-04-15,West,Furniture,Storage,Consumer,Partner,Returning,6,353.5,2121.02,1304.62,816.4,0
ORD-10255,2024-04-16,Midwest,Apparel,Women,Consumer,Retail,Loyal,8,90.97,727.79,349.62,378.17,0
ORD-10989,2024-04-16,West,Office Supplies,Binders,Corporate,Retail,Returning,1,12.46,12.46,8.59,3.87,0
ORD-11175,2024-04-16,West,Furniture,Chairs,Consumer,Retail,New,2,460.31,920.62,525.5,395.12,0
ORD-11485,2024-04-16,West,Apparel,Women,Corporate,Online,New,7,57.68,403.73,263.05,140.68,1
ORD-11524,2024-04-16,South,Office Supplies,Pens,Consumer,Partner,Loyal,7,34.76,243.31,149.67,93.64,1
ORD-10566,2024-04-17,Northeast,Apparel,Women,Consumer,Retail,New,1,38.68,38.68,22.35,16.33,0
ORD-10774,2024-04-17,South,Apparel,Kids,Corporate,Retail,New,5,38.48,192.41,96.36,96.05,0
ORD-10814,2024-04-17,West,Office Supplies,Paper,Consumer,Partner,Returning,3,14.95,44.85,29.04,15.81,0
ORD-11082,2024-04-17,South,Furniture,Chairs,Consumer,Retail,New,3,449.16,1347.48,912.21,435.27,0
ORD-11574,2024-04-17,Midwest,Apparel,Women,Corporate,Retail,New,6,114.59,687.57,439.02,248.55,1
ORD-11632,2024-04-17,Northeast,Apparel,Kids,Consumer,Online,Returning,1,78.9,78.9,52.36,26.54,0
ORD-12301,2024-04-17,Northeast,Office Supplies,Binders,Home Office,Retail,Loyal,3,14.1,42.3,24.77,17.53,0
ORD-10051,2024-04-18,Northeast,Office Supplies,Pens,Consumer,Online,New,1,20.39,20.39,10.94,9.45,0
ORD-10076,2024-04-18,South,Electronics,Phones,Consumer,Online,Returning,2,760.45,1520.9,790.72,730.18,0
ORD-10972,2024-04-18,Northeast,Furniture,Storage,Home Office,Retail,Returning,6,137.92,827.55,455.44,372.11,0
ORD-11048,2024-04-18,South,Furniture,Desks,Consumer,Partner,Loyal,4,572.4,2289.6,1524.26,765.34,0
ORD-11084,2024-04-18,West,Electronics,Phones,Consumer,Online,Loyal,5,665.23,3326.16,2395.75,930.41,0
ORD-11534,2024-04-18,West,Electronics,Laptops,Corporate,Retail,New,7,466.22,3263.56,1601.4,1662.16,0
ORD-11768,2024-04-18,West,Furniture,Chairs,Consumer,Online,Returning,5,102.07,510.33,276.87,233.46,0
ORD-12257,2024-04-18,Midwest,Apparel,Kids,Consumer,Retail,Loyal,3,36.63,109.89,77.49,32.4,0
ORD-10581,2024-04-19,South,Electronics,Laptops,Consumer,Online,Returning,7,254.47,1781.29,1134.99,646.3,0
ORD-10999,2024-04-19,West,Electronics,Phones,Corporate,Retail,Loyal,2,199.81,399.62,187.98,211.64,0
ORD-12364,2024-04-19,Midwest,Furniture,Storage,Consumer,Partner,Returning,5,538.26,2691.28,1789.68,901.6,1
ORD-10124,2024-04-20,Northeast,Office Supplies,Paper,Consumer,Retail,Loyal,8,6.98,55.82,29.55,26.27,0
ORD-10578,2024-04-20,Northeast,Apparel,Kids,Corporate,Retail,Returning,2,15.49,30.98,21.12,9.86,0
ORD-11152,2024-04-20,Midwest,Furniture,Desks,Corporate,Online,Loyal,2,284.44,568.88,419.8,149.08,0
ORD-11740,2024-04-20,Northeast,Office Supplies,Paper,Consumer,Partner,Returning,2,22.63,45.26,29.99,15.27,0
ORD-11797,2024-04-20,Northeast,Office Supplies,Paper,Consumer,Online,Loyal,5,16.66,83.32,47.51,35.81,0
ORD-12248,2024-04-20,South,Apparel,Kids,Corporate,Online,Loyal,3,65.48,196.44,105.81,90.63,0
ORD-10369,2024-04-21,West,Apparel,Women,Consumer,Retail,New,5,20.14,100.68,49.78,50.9,0
ORD-10450,2024-04-21,Midwest,Furniture,Storage,Corporate,Retail,Returning,2,553.82,1107.63,504.21,603.42,0
ORD-10582,2024-04-21,West,Apparel,Women,Home Office,Online,Returning,3,81.24,243.73,138.09,105.64,0
ORD-11165,2024-04-21,South,Furniture,Chairs,Consumer,Online,Loyal,4,534.86,2139.43,1475.82,663.61,0
ORD-11332,2024-04-21,Midwest,Office Supplies,Paper,Consumer,Partner,Loyal,8,7.26,58.08,26.89,31.19,0
ORD-11720,2024-04-21,Midwest,Furniture,Storage,Consumer,Online,Returning,8,343.96,2751.69,1477.35,1274.34,0
ORD-12229,2024-04-21,Northeast,Apparel,Men,Consumer,Online,New,1,103.18,103.18,73.56,29.62,0
ORD-10183,2024-04-22,South,Office Supplies,Paper,Consumer,Online,Loyal,8,7.23,57.81,40.29,17.52,0
ORD-10217,2024-04-22,Midwest,Apparel,Women,Consumer,Retail,Loyal,6,114.49,686.96,425.28,261.68,0
ORD-10716,2024-04-22,Midwest,Office Supplies,Binders,Consumer,Online,Returning,5,21.62,108.1,64.11,43.99,0
ORD-11526,2024-04-22,West,Office Supplies,Binders,Corporate,Retail,Returning,7,31.15,218.06,121.61,96.45,0
ORD-12066,2024-04-22,South,Office Supplies,Pens,Home Office,Retail,Returning,6,15.06,90.37,55.94,34.43,0
ORD-12194,2024-04-22,Midwest,Apparel,Kids,Consumer,Retail,New,1,95.52,95.52,63.01,32.51,0
ORD-12407,2024-04-22,South,Office Supplies,Binders,Home Office,Retail,Returning,7,21.62,151.36,112.25,39.11,0
ORD-12483,2024-04-22,South,Apparel,Women,Consumer,Online,New,3,48.65,145.95,90.08,55.87,0
ORD-10541,2024-04-23,South,Furniture,Desks,Consumer,Online,Loyal,4,591.34,2365.38,1261.23,1104.15,0
ORD-10609,2024-04-23,Northeast,Electronics,Laptops,Consumer,Online,New,5,766.52,3832.59,1892.38,1940.21,0
ORD-10847,2024-04-23,South,Office Supplies,Pens,Corporate,Online,Loyal,5,13.91,69.55,45.8,23.75,0
ORD-12487,2024-04-23,Northeast,Apparel,Men,Consumer,Online,Returning,6,45.22,271.33,136.81,134.52,0
ORD-10221,2024-04-24,South,Furniture,Desks,Corporate,Online,New,1,571.78,571.78,422.86,148.92,1
ORD-10264,2024-04-24,West,Apparel,Women,Corporate,Online,Returning,2,102.14,204.28,151.03,53.25,0
ORD-10907,2024-04-24,Northeast,Apparel,Women,Consumer,Online,Returning,2,73.69,147.39,68.87,78.52,0
ORD-11552,2024-04-24,Midwest,Apparel,Women,Consumer,Retail,Returning,8,41.24,329.94,185.76,144.18,0
ORD-11709,2024-04-24,Northeast,Apparel,Kids,Consumer,Partner,New,6,65.29,391.71,223.09,168.62,0
ORD-11915,2024-04-24,West,Office Supplies,Binders,Consumer,Online,Returning,6,14.62,87.72,43.28,44.44,0
ORD-12022,2024-04-24,West,Furniture,Desks,Consumer,Partner,Loyal,1,559.0,559.0,391.83,167.17,0
ORD-12341,2024-04-24,West,Furniture,Storage,Consumer,Retail,Loyal,6,109.64,657.85,303.3,354.55,0
ORD-10229,2024-04-25,Northeast,Office Supplies,Pens,Consumer,Retail,New,6,30.99,185.93,87.07,98.86,0
ORD-10545,2024-04-25,Midwest,Apparel,Men,Consumer,Online,New,2,98.71,197.42,144.22,53.2,0
ORD-10748,2024-04-25,West,Office Supplies,Binders,Consumer,Retail,Loyal,1,31.93,31.93,20.19,11.74,0
ORD-10903,2024-04-25,Midwest,Apparel,Men,Consumer,Retail,Returning,8,106.89,855.11,497.77,357.34,0
ORD-11331,2024-04-25,South,Office Supplies,Binders,Consumer,Retail,Loyal,3,15.14,45.43,28.7,16.73,0
ORD-11351,2024-04-25,Northeast,Furniture,Desks,Corporate,Retail,Returning,6,225.09,1350.52,807.88,542.64,0
ORD-12129,2024-04-25,Northeast,Office Supplies,Binders,Home Office,Online,New,4,26.43,105.73,71.51,34.22,0
ORD-10081,2024-04-26,West,Apparel,Women,Consumer,Retail,Returning,6,111.91,671.48,315.69,355.79,0
ORD-10657,2024-04-26,Midwest,Apparel,Women,Consumer,Online,Loyal,7,66.64,466.49,348.58,117.91,0
ORD-10719,2024-04-26,Northeast,Furniture,Chairs,Consumer,Retail,Returning,8,594.39,4755.09,2659.46,2095.63,1
ORD-10957,2024-04-26,West,Furniture,Desks,Consumer,Partner,New,1,108.31,108.31,68.49,39.82,0
ORD-11058,2024-04-26,West,Apparel,Kids,Consumer,Retail,New,1,16.8,16.8,10.91,5.89,0
ORD-11120,2024-04-26,South,Furniture,Desks,Corporate,Partner,Returning,1,589.52,589.52,435.07,154.45,0
ORD-11206,2024-04-26,Midwest,Electronics,Laptops,Home Office,Online,New,8,573.59,4588.74,2187.7,2401.04,0
ORD-11624,2024-04-26,West,Electronics,Accessories,Corporate,Online,Returning,8,377.31,3018.49,1418.71,1599.78,0
ORD-11926,2024-04-26,West,Office Supplies,Pens,Corporate,Retail,New,1,15.68,15.68,10.2,5.48,0
ORD-12239,2024-04-26,Northeast,Office Supplies,Paper,Consumer,Online,Returning,7,33.68,235.79,153.07,82.72,0
ORD-10006,2024-04-27,West,Electronics,Laptops,Consumer,Online,Loyal,6,254.35,1526.12,752.17,773.95,0
ORD-10156,2024-04-27,Midwest,Apparel,Kids,Consumer,Retail,Returning,5,92.66,463.29,272.53,190.76,0
ORD-10628,2024-04-27,Northeast,Office Supplies,Pens,Home Office,Online,Returning,2,11.88,23.76,14.79,8.97,0
ORD-11136,2024-04-27,Northeast,Apparel,Kids,Consumer,Retail,Returning,7,65.22,456.57,213.82,242.75,0
ORD-11282,2024-04-27,Midwest,Furniture,Storage,Consumer,Online,Returning,5,452.13,2260.64,1524.42,736.22,0
ORD-11482,2024-04-27,Northeast,Apparel,Kids,Consumer,Online,Returning,4,46.13,184.53,87.07,97.46,0
ORD-11966,2024-04-27,West,Apparel,Men,Consumer,Retail,Returning,4,115.0,459.99,226.56,233.43,0
ORD-12021,2024-04-27,Northeast,Furniture,Storage,Corporate,Online,Loyal,5,498.7,2493.51,1125.3,1368.21,0
ORD-12393,2024-04-27,West,Office Supplies,Binders,Corporate,Partner,Returning,3,36.42,109.25,59.56,49.69,0
ORD-12496,2024-04-27,South,Furniture,Desks,Consumer,Retail,Returning,5,400.59,2002.93,1011.89,991.04,0
ORD-10207,2024-04-28,South,Apparel,Kids,Consumer,Retail,Returning,3,21.54,64.62,41.92,22.7,0
ORD-10256,2024-04-28,South,Apparel,Women,Consumer,Online,New,1,59.73,59.73,28.96,30.77,0
ORD-11586,2024-04-28,Midwest,Electronics,Accessories,Home Office,Online,Returning,7,115.26,806.81,592.41,214.4,0
ORD-11732,2024-04-28,Northeast,Office Supplies,Pens,Corporate,Retail,New,5,24.29,121.47,86.32,35.15,0
ORD-11818,2024-04-28,South,Electronics,Phones,Consumer,Online,Returning,4,409.28,1637.13,1019.93,617.2,0
ORD-11937,2024-04-28,South,Electronics,Laptops,Corporate,Retail,Loyal,8,609.04,4872.33,3651.4,1220.93,0
ORD-12167,2024-04-28,Northeast,Apparel,Women,Home Office,Retail,New,5,104.0,519.99,289.25,230.74,0
ORD-12193,2024-04-28,Midwest,Furniture,Desks,Consumer,Partner,Returning,3,473.93,1421.78,975.28,446.5,0
ORD-12356,2024-04-28,South,Furniture,Desks,Consumer,Retail,New,5,575.86,2879.29,1393.92,1485.37,0
ORD-10817,2024-04-29,West,Electronics,Laptops,Corporate,Partner,Returning,1,214.5,214.5,141.42,73.08,0
ORD-10931,2024-04-29,Northeast,Electronics,Laptops,Corporate,Retail,Loyal,2,782.74,1565.48,713.76,851.72,0
ORD-11263,2024-04-29,Northeast,Office Supplies,Binders,Corporate,Partner,Loyal,3,32.04,96.13,53.56,42.57,0
ORD-11540,2024-04-29,West,Apparel,Men,Corporate,Partner,Returning,5,31.56,157.81,80.78,77.03,0
ORD-12134,2024-04-29,West,Apparel,Women,Corporate,Online,Loyal,5,36.76,183.8,121.95,61.85,0
ORD-10747,2024-04-30,Northeast,Apparel,Men,Consumer,Online,Returning,2,90.95,181.9,87.53,94.37,0
ORD-10836,2024-04-30,Midwest,Apparel,Kids,Consumer,Partner,New,7,33.76,236.29,117.61,118.68,0
ORD-11142,2024-04-30,West,Apparel,Women,Consumer,Retail,Loyal,3,96.93,290.78,214.9,75.88,0
ORD-11350,2024-04-30,West,Office Supplies,Pens,Corporate,Retail,New,2,33.5,67.0,30.87,36.13,0
ORD-11828,2024-04-30,West,Electronics,Phones,Home Office,Partner,New,3,199.31,597.93,347.63,250.3,0
ORD-10104,2024-05-01,Northeast,Office Supplies,Paper,Consumer,Retail,Returning,2,25.08,50.16,30.33,19.83,0
ORD-11922,2024-05-01,West,Apparel,Women,Corporate,Online,New,7,98.54,689.75,455.9,233.85,0
ORD-10327,2024-05-02,South,Office Supplies,Binders,Consumer,Partner,New,5,19.75,98.76,59.02,39.74,0
ORD-11760,2024-05-02,Midwest,Furniture,Chairs,Consumer,Partner,Returning,3,274.22,822.65,405.23,417.42,0
ORD-12042,2024-05-02,Midwest,Apparel,Kids,Consumer,Retail,Returning,7,40.6,284.21,147.11,137.1,0
ORD-12177,2024-05-02,South,Electronics,Laptops,Corporate,Online,Loyal,5,222.46,1112.29,582.36,529.93,0
ORD-12213,2024-05-02,West,Electronics,Accessories,Consumer,Retail,Loyal,3,297.48,892.44,468.83,423.61,0
ORD-12274,2024-05-02,South,Office Supplies,Binders,Home Office,Retail,Loyal,3,11.93,35.79,22.55,13.24,1
ORD-10243,2024-05-03,West,Electronics,Accessories,Corporate,Retail,Loyal,8,897.92,7183.4,3308.64,3874.76,0
ORD-10520,2024-05-03,West,Office Supplies,Pens,Home Office,Online,New,6,7.58,45.49,33.32,12.17,0
ORD-11276,2024-05-03,Midwest,Apparel,Kids,Corporate,Partner,New,6,118.25,709.48,508.68,200.8,0
ORD-11868,2024-05-03,Midwest,Apparel,Men,Consumer,Online,New,2,47.29,94.58,67.18,27.4,0
ORD-12335,2024-05-03,Midwest,Office Supplies,Paper,Corporate,Partner,New,6,24.56,147.37,69.94,77.43,0
ORD-10171,2024-05-04,South,Office Supplies,Binders,Corporate,Online,New,4,28.22,112.89,83.08,29.81,0
ORD-10831,2024-05-04,West,Electronics,Laptops,Consumer,Partner,Returning,3,307.02,921.06,601.88,319.18,0
ORD-10890,2024-05-04,West,Apparel,Men,Consumer,Online,Loyal,2,57.15,114.3,76.33,37.97,0
ORD-11735,2024-05-04,Midwest,Furniture,Desks,Corporate,Partner,Returning,5,444.77,2223.86,1487.66,736.2,1
ORD-10383,2024-05-05,South,Furniture,Chairs,Corporate,Online,Returning,3,546.81,1640.43,780.58,859.85,0
ORD-11007,2024-05-05,South,Apparel,Women,Home Office,Online,Returning,5,100.38,501.89,373.99,127.9,1
ORD-11027,2024-05-05,Northeast,Furniture,Storage,Consumer,Online,Returning,7,529.66,3707.63,2581.73,1125.9,0
ORD-11075,2024-05-05,West,Furniture,Storage,Home Office,Online,Loyal,6,473.33,2839.97,1687.81,1152.16,0
ORD-11501,2024-05-05,Northeast,Office Supplies,Paper,Consumer,Online,Returning,6,7.2,43.2,22.37,20.83,0
ORD-11721,2024-05-05,Northeast,Apparel,Men,Corporate,Partner,Returning,2,59.93,119.86,69.07,50.79,0
ORD-11726,2024-05-05,Northeast,Furniture,Chairs,Consumer,Online,Returning,7,164.78,1153.46,704.32,449.14,0
ORD-11919,2024-05-05,South,Office Supplies,Paper,Corporate,Retail,Loyal,4,29.41,117.65,57.27,60.38,1
ORD-12087,2024-05-05,West,Apparel,Kids,Corporate,Partner,Loyal,7,86.99,608.95,301.37,307.58,0
ORD-12394,2024-05-05,Northeast,Apparel,Men,Consumer,Retail,Loyal,4,71.18,284.72,162.53,122.19,0
ORD-12415,2024-05-05,Northeast,Furniture,Chairs,Corporate,Partner,Returning,6,482.93,2897.57,1374.03,1523.54,0
ORD-10169,2024-05-06,Midwest,Apparel,Kids,Consumer,Online,New,7,49.6,347.21,191.11,156.1,0
ORD-10546,2024-05-06,Midwest,Electronics,Laptops,Home Office,Retail,Loyal,4,853.71,3414.84,2177.32,1237.52,0
ORD-10593,2024-05-06,Northeast,Furniture,Desks,Home Office,Online,Loyal,1,404.93,404.93,264.95,139.98,0
ORD-11065,2024-05-06,Midwest,Electronics,Laptops,Consumer,Partner,Loyal,2,597.29,1194.58,598.26,596.32,0
ORD-11349,2024-05-06,Midwest,Apparel,Men,Consumer,Retail,New,3,27.52,82.56,48.49,34.07,0
ORD-11374,2024-05-06,West,Office Supplies,Binders,Consumer,Retail,Loyal,3,28.75,86.25,52.63,33.62,0
ORD-11503,2024-05-06,West,Apparel,Men,Consumer,Retail,New,4,94.03,376.12,179.46,196.66,0
ORD-11701,2024-05-06,Northeast,Office Supplies,Pens,Corporate,Partner,Returning,6,37.32,223.94,143.98,79.96,0
ORD-11747,2024-05-06,Midwest,Furniture,Desks,Consumer,Retail,New,8,73.82,590.58,313.19,277.39,0
ORD-11959,2024-05-06,South,Apparel,Women,Home Office,Online,Loyal,8,70.65,565.23,417.24,147.99,0
ORD-12343,2024-05-06,Midwest,Electronics,Laptops,Home Office,Online,Returning,1,505.69,505.69,286.07,219.62,0
ORD-10015,2024-05-07,West,Furniture,Chairs,Consumer,Online,Returning,2,523.74,1047.48,785.38,262.1,0
ORD-10123,2024-05-07,South,Furniture,Desks,Consumer,Online,Loyal,8,219.7,1757.58,1057.42,700.16,0
ORD-10579,2024-05-07,Midwest,Office Supplies,Paper,Consumer,Online,Loyal,6,5.34,32.02,15.34,16.68,0
ORD-10715,2024-05-07,Northeast,Electronics,Phones,Consumer,Online,Returning,2,516.35,1032.7,590.05,442.65,0
ORD-10863,2024-05-07,West,Office Supplies,Pens,Consumer,Online,Returning,6,20.46,122.75,57.96,64.79,0
ORD-10961,2024-05-07,West,Apparel,Kids,Home Office,Online,Loyal,7,66.55,465.84,293.84,172.0,0
ORD-11195,2024-05-07,South,Furniture,Chairs,Consumer,Online,Returning,5,551.58,2757.92,1253.19,1504.73,0
ORD-11390,2024-05-07,Midwest,Apparel,Men,Home Office,Partner,New,8,116.84,934.72,559.33,375.39,0
ORD-11853,2024-05-07,Midwest,Office Supplies,Pens,Corporate,Online,Returning,1,21.95,21.95,14.62,7.33,1
ORD-12052,2024-05-07,Midwest,Electronics,Accessories,Corporate,Online,Returning,3,499.25,1497.74,1033.16,464.58,1
ORD-12085,2024-05-07,South,Electronics,Laptops,Consumer,Retail,Returning,6,121.87,731.19,330.49,400.7,0
ORD-12314,2024-05-07,Northeast,Office Supplies,Paper,Consumer,Online,Returning,3,17.98,53.93,28.77,25.16,0
ORD-10119,2024-05-08,South,Furniture,Storage,Consumer,Online,Returning,3,369.36,1108.07,798.48,309.59,0
ORD-10421,2024-05-08,West,Office Supplies,Pens,Consumer,Retail,Loyal,3,22.05,66.15,34.44,31.71,0
ORD-11004,2024-05-08,South,Office Supplies,Binders,Corporate,Online,Loyal,6,15.89,95.37,66.54,28.83,0
ORD-11185,2024-05-08,Northeast,Apparel,Women,Consumer,Retail,Loyal,2,98.22,196.43,121.03,75.4,0
ORD-11224,2024-05-08,West,Furniture,Storage,Consumer,Online,Returning,7,342.76,2399.32,1669.21,730.11,0
ORD-11422,2024-05-08,Northeast,Electronics,Phones,Corporate,Retail,New,6,238.26,1429.57,723.2,706.37,0
ORD-11516,2024-05-08,Northeast,Furniture,Storage,Consumer,Partner,Loyal,4,97.95,391.82,177.66,214.16,1
ORD-11711,2024-05-08,South,Furniture,Chairs,Consumer,Retail,Returning,8,219.3,1754.38,1285.42,468.96,0
ORD-12095,2024-05-08,South,Apparel,Women,Consumer,Online,Returning,5,106.09,530.45,396.88,133.57,0
ORD-12391,2024-05-08,Midwest,Electronics,Laptops,Consumer,Partner,New,4,293.87,1175.47,806.44,369.03,0
ORD-12489,2024-05-08,South,Furniture,Desks,Home Office,Online,Returning,4,461.81,1847.25,1157.25,690.0,0
ORD-10049,2024-05-09,Northeast,Apparel,Men,Consumer,Online,Returning,1,23.94,23.94,12.56,11.38,0
ORD-10575,2024-05-09,Northeast,Furniture,Storage,Consumer,Online,Returning,8,460.28,3682.21,1668.86,2013.35,0
ORD-10898,2024-05-09,South,Office Supplies,Pens,Consumer,Partner,Returning,1,26.49,26.49,13.2,13.29,0
ORD-11168,2024-05-09,Northeast,Apparel,Kids,Consumer,Online,Loyal,8,32.02,256.16,140.72,115.44,0
ORD-10874,2024-05-10,Northeast,Electronics,Laptops,Consumer,Retail,Returning,2,370.84,741.68,522.4,219.28,0
ORD-11032,2024-05-10,Northeast,Furniture,Chairs,Consumer,Online,Loyal,2,553.32,1106.65,535.92,570.73,0
